#####################################################################
# Alchemist log file - simulation started at: 2025-02-10T15:28+0000 #
#####################################################################
#
# maxResource = 3.0, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 1.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[variance] network-diameter[median] network-diameter[StandardDeviation] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] network-degree[max] network-degree[mean] network-degree[variance] network-degree[median] network-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
1729.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1730.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1731.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1732.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1733.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1734.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.85 90.9 0.00130 9.53 2.62e+03 665 7.32e+05 273 855
1735.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1736.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1737.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1738.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1739.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1740.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1741.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1742.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1743.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1744.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1745.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1746.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1747.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1748.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1749.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1750.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1751.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1752.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1753.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.85 90.9 0.00130 9.53 2.62e+03 665 7.32e+05 273 855
1754.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1755.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1756.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1757.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1758.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1759.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1760.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1761.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1762.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1763.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1764.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1765.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1766.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1767.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1768.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1769.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1770.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1771.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1772.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.85 90.9 0.00130 9.53 2.62e+03 665 7.32e+05 273 855
1773.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1774.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1775.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1776.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1777.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1778.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1779.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1780.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1781.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1782.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1783.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1784.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1785.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1786.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1787.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1788.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1789.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1790.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1791.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.85 90.9 0.00130 9.53 2.62e+03 665 7.32e+05 273 855
1792.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1793.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1794.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1795.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1796.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1797.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1798.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1799.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1800.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1801.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1802.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1803.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1804.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1805.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1806.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1807.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1808.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1809.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1810.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.85 90.9 0.00130 9.53 2.62e+03 665 7.32e+05 273 855
1811.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1812.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
1813.0 26 0.49323784638602536 19.505616367833834 8.0 8.0 0.0 8.0 0.0 2.1 0.24 0.18 0.099 0.43 8.0 4.0 3.8 4.0 2.0 3.00 0.962 1.96 0.00 1.40 423 160 2.19e+04 148 148 27.0 6.75 86.8 0.00130 9.32 2.62e+03 665 7.32e+05 273 855
